"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"128","GO:0099522","region of cytosol",40,2,0.64,165,0.13358,0.13358,"Prkcb,Sncb"
"129","GO:0005811","lipid droplet",81,3,1.29,167,0.13953,0.13953,"Acsl4,Fig4,Rab18"
"130","GO:0005840","ribosome",221,6,3.53,168,0.1431,0.1431,"Mrpl37,Mrps25,Rpl22l1,Snca,mt-Rnr1,mt-Rnr2"
"131","GO:0098589","membrane region",374,9,5.97,169,0.14554,0.14554,"Angpt1,Atp1a2,Cnr1,Irs1,Itgb2,Kcnma1,Nf2,Ptgs2,Tpp1"
"132","GO:0002178","palmitoyltransferase complex",10,1,0.16,170,0.14867,0.14867,"Zdhhc9"
"133","GO:0044224","juxtaparanode region of axon",10,1,0.16,171,0.14867,0.14867,"Kcnab2"
"134","GO:0034362","low-density lipoprotein particle",10,1,0.16,172,0.14867,0.14867,"Apoe"
"135","GO:0090533","cation-transporting ATPase complex",10,1,0.16,173,0.14867,0.14867,"Atp1a2"
"136","GO:0098533","ATPase dependent transmembrane transport complex",10,1,0.16,174,0.14867,0.14867,"Atp1a2"
"137","GO:0055038","recycling endosome membrane",43,2,0.69,175,0.15005,0.15005,"Lamp5,Tfrc"
"138","GO:0099634","postsynaptic specialization membrane",130,4,2.08,176,0.15456,0.15456,"Gabra1,Grin2a,Grin3a,Rgs7bp"
"139","GO:0005912","adherens junction",131,4,2.09,177,0.15757,0.15757,"Epha5,Jcad,Nf2,Shroom2"
"140","GO:0031313","extrinsic component of endosome membrane",11,1,0.18,178,0.16227,0.16227,"Snap91"
"141","GO:1990907","beta-catenin-TCF complex",11,1,0.18,179,0.16227,0.16227,"Tcf4"
"142","GO:0034663","endoplasmic reticulum chaperone complex",11,1,0.18,180,0.16227,0.16227,"Ppib"
"143","GO:0035631","CD40 receptor complex",11,1,0.18,181,0.16227,0.16227,"Diablo"
"144","GO:0043020","NADPH oxidase complex",11,1,0.18,182,0.16227,0.16227,"Cybb"
"145","GO:0031970","organelle envelope lumen",88,3,1.4,183,0.16606,0.16606,"Cat,Diablo,Snca"
"146","GO:0032153","cell division site",46,2,0.73,184,0.16689,0.16689,"Htr3a,Nf2"
"147","GO:0030135","coated vesicle",183,5,2.92,185,0.16921,0.16921,"Gad1,Gad2,Lyz2,Snap91,Steap2"
"148","GO:0062023","collagen-containing extracellular matrix",336,8,5.36,186,0.17032,0.17032,"Adamts15,Adamts8,Angpt1,Fgf9,Igf1,Sema3c,Slit2,Tnn"
"149","GO:0098889","intrinsic component of presynaptic membrane",128,10,2.04,30,0.17116,3.9e-05,"Cnr1,Grik1,Grin2a,Grm7,Htr3a,Kcnj3,Kcnma1,Rgs7bp,Slc6a1,Slc6a9"
"150","GO:0034705","potassium channel complex",86,7,1.37,46,0.17263,0.00045,"Grik1,Hcn1,Kcnab2,Kcnc2,Kcnj3,Kcnma1,Kcns3"
"151","GO:0098690","glycinergic synapse",12,1,0.19,187,0.17565,0.17565,"Glrb"
"152","GO:0030122","AP-2 adaptor complex",12,1,0.19,188,0.17565,0.17565,"Snap91"
"153","GO:0099026","anchored component of presynaptic membrane",12,1,0.19,189,0.17565,0.17565,"Rgs7bp"
"154","GO:0000137","Golgi cis cisterna",12,1,0.19,190,0.17565,0.17565,"Lyz2"
"155","GO:0016020","membrane",6881,172,109.84,1,0.17674,3.3e-15,"1810055G02Rik,AI593442,Abcg4,Abhd2,Ackr1,Acsl4,Adgre1,Angpt1,Ankrd13c,Ap1s3,Aplp2,Apoe,Aqp11,Arrb1,Atf4,Atp1a2,B4galt2,C3ar1,Casp1,Cat,Cd5l,Cd72,Clcn6,Clec4d,Cnnm2,Cnppd1,Cnr1,Cntnap1,Cntnap5a,Cpd,Cplx1,Cptp,Crls1,Ctss,Cx3cr1,Cybb,Dhcr24,Diablo,Dlgap1,Dner,Dym,Epha5,Ephx4,Erg28,Fcgr3,Fcrls,Fig4,Fndc4,Fndc5,Gabra1,Gad1,Gad2,Gal3st3,Ggt7,Ghitm,Glrb,Gpnmb,Grik1,Grin2a,Grin3a,Grm7,Hcn1,Hsd17b7,Htr3a,Ide,Igf1,Igsf9b,Inpp5d,Irs1,Itgb2,Jcad,Kcnab2,Kcnc2,Kcnh7,Kcnj3,Kcnma1,Kcns3,Kctd12,Lamp5,Laptm5,Lpl,Lrrc8a,Lyrm7,Mmp19,Mpeg1,Naa60,Ncdn,Ndst3,Ndufb2,Nf2,Ntm,Oca2,Opn3,Pcdh11x,Pde4a,Pirb,Pld4,Plek,Pnoc,Ppif,Praf2,Prkcb,Prkg2,Ptgfrn,Ptgs2,Rab18,Rab3c,Rab5if,Rac2,Raf1,Reps2,Rgmb,Rgs13,Rgs2,Rgs7bp,Rnd2,Rnf26,Robo2,Rragd,Sacm1l,Scn2b,Scn7a,Sec61a1,Sema3a,Sema3c,Sema7a,Sh3bgrl2,Shroom2,Slc12a6,Slc22a23,Slc25a10,Slc25a15,Slc25a25,Slc25a46,Slc31a1,Slc35e3,Slc38a2,Slc5a3,Slc6a1,Slc6a8,Slc6a9,Slco1a5,Slit2,Smim12,Snap91,Snca,Socs2,Spink10,Srgap2,St8sia4,Stab1,Steap2,Susd6,Tex264,Tfrc,Tm6sf1,Tmem230,Tmem234,Tmem9b,Tnks2,Tnmd,Tpp1,Trem2,Tyrobp,Ubqln4,Ugt8a,Usp6nl,Vat1,Vps26a,Yes1,Zdhhc9,Zmat3"
"156","GO:0030128","clathrin coat of endocytic vesicle",13,1,0.21,191,0.18882,0.18882,"Snap91"
"157","GO:0098833","presynaptic endocytic zone",13,1,0.21,192,0.18882,0.18882,"Snap91"
"158","GO:0032437","cuticular plate",13,1,0.21,193,0.18882,0.18882,"Ocm"
"159","GO:0098796","membrane protein complex",1053,32,16.81,44,0.19254,0.00034,"Ap1s3,Atp1a2,Cplx1,Cybb,Diablo,Gabra1,Glrb,Grik1,Grin2a,Grin3a,Hcn1,Htr3a,Igf1,Irs1,Itgb2,Kcnab2,Kcnc2,Kcnj3,Kcnma1,Kcns3,Lrrc8a,Ndufb2,Ppif,Rragd,Sacm1l,Scn2b,Scn7a,Sec61a1,Snap91,Socs2,Tfrc,Vps26a"
"160","GO:0043197","dendritic spine",192,5,3.06,194,0.19345,0.19345,"Arrb1,Atp1a2,Grin2a,Rgs7bp,Srgap2"
"161","GO:0030658","transport vesicle membrane",143,4,2.28,195,0.19529,0.19529,"Gad2,Rab3c,Slc6a9,Snca"
"162","GO:0098798","mitochondrial protein complex",244,6,3.89,196,0.19599,0.19599,"Mrpl37,Mrps25,Ndufb2,Ppif,mt-Rnr1,mt-Rnr2"
"163","GO:0098839","postsynaptic density membrane",96,3,1.53,197,0.19799,0.19799,"Grin2a,Grin3a,Rgs7bp"
"164","GO:0031256","leading edge membrane",143,8,2.28,55,0.19951,0.00211,"Atf4,Gabra1,Hcn1,Jcad,Kcnc2,Lamp5,Plek,Robo2"
"165","GO:0031228","intrinsic component of Golgi membrane",52,2,0.83,198,0.20143,0.20143,"Steap2,Zdhhc9"
"166","GO:0030669","clathrin-coated endocytic vesicle membrane",14,1,0.22,199,0.20178,0.20178,"Snap91"
"167","GO:0005671","Ada2/Gcn5/Ada3 transcription activator complex",14,1,0.22,200,0.20178,0.20178,"Pole4"
"168","GO:1990204","oxidoreductase complex",97,3,1.55,201,0.20209,0.20209,"Cybb,Ndufb2,Pdhx"
"169","GO:0044309","neuron spine",197,5,3.14,202,0.20743,0.20743,"Arrb1,Atp1a2,Grin2a,Rgs7bp,Srgap2"
"170","GO:0099060","integral component of postsynaptic specialization membrane",99,3,1.58,203,0.21033,0.21033,"Gabra1,Grin2a,Grin3a"
"171","GO:0015629","actin cytoskeleton",467,10,7.45,204,0.21436,0.21436,"Capg,Cnr1,Inpp5d,Nf2,Ocm,Prkcb,Rac2,Shroom2,Snca,Yes1"
"172","GO:0031083","BLOC-1 complex",15,1,0.24,205,0.21453,0.21453,"Bloc1s4"
"173","GO:0044233","mitochondria-associated endoplasmic reticulum membrane",15,1,0.24,206,0.21453,0.21453,"Acsl4"
"174","GO:0099699","integral component of synaptic membrane",220,12,3.51,43,0.21907,0.00022,"Cnr1,Gabra1,Grik1,Grin2a,Grin3a,Grm7,Htr3a,Kcnj3,Kcnma1,Slc6a1,Slc6a8,Slc6a9"
"175","GO:0061702","inflammasome complex",16,1,0.26,207,0.22708,0.22708,"Casp1"
"176","GO:1902711","GABA-A receptor complex",16,1,0.26,208,0.22708,0.22708,"Gabra1"
"177","GO:0005614","interstitial matrix",16,1,0.26,209,0.22708,0.22708,"Igf1"
"178","GO:0033270","paranode region of axon",16,1,0.26,210,0.22708,0.22708,"Cntnap1"
"179","GO:0034364","high-density lipoprotein particle",16,1,0.26,211,0.22708,0.22708,"Apoe"
"180","GO:0005770","late endosome",205,5,3.27,212,0.23044,0.23044,"Apoe,Ctss,Lamp5,Slc31a1,Tmem230"
"181","GO:0045202","synapse",1392,47,22.22,11,0.2392,6.5e-07,"Apoe,Arrb1,Atp1a2,C1qa,C1qb,C1qc,Cnr1,Cntnap1,Cplx1,Dlgap1,Gabra1,Gad1,Gad2,Glrb,Grik1,Grin2a,Grin3a,Grm7,Hcn1,Htr3a,Igsf9b,Kcnab2,Kcnc2,Kcnj3,Kcnma1,Kctd12,Lamp5,Ncdn,Nf2,Ntm,Pde4a,Pnoc,Ppm1h,Prkcb,Rab18,Rab3c,Rgs7bp,Slc6a1,Slc6a8,Slc6a9,Snap91,Snca,Sncb,Srgap2,Tmem230,Tnn,Yes1"
"182","GO:0046658","anchored component of plasma membrane",59,2,0.94,213,0.2426,0.2426,"Rgmb,Rgs7bp"
"183","GO:0000315","organellar large ribosomal subunit",59,2,0.94,214,0.2426,0.2426,"Mrpl37,mt-Rnr2"
"184","GO:0005762","mitochondrial large ribosomal subunit",59,2,0.94,215,0.2426,0.2426,"Mrpl37,mt-Rnr2"
"185","GO:0098794","postsynapse",715,27,11.41,28,0.24539,3.1e-05,"Arrb1,Atp1a2,C1qa,C1qb,C1qc,Cplx1,Dlgap1,Gabra1,Glrb,Grik1,Grin2a,Grin3a,Grm7,Htr3a,Igsf9b,Kcnab2,Kcnc2,Kcnma1,Kctd12,Ncdn,Rgs7bp,Slc6a1,Slc6a8,Slc6a9,Snap91,Srgap2,Yes1"
"186","GO:0009898","cytoplasmic side of plasma membrane",158,4,2.52,216,0.24579,0.24579,"Diablo,Kcnab2,Rgs2,Yes1"
"187","GO:0031982","vesicle",1850,50,29.53,37,0.24734,0.00013,"Abhd2,Ackr1,Ap1s3,Apoe,Aqp11,Arrb1,Atp1a2,Capg,Clcn6,Cptp,Ctss,Cybb,Dner,Erg28,Fig4,Gabra1,Gad1,Gad2,Gpnmb,Grin2a,Ide,Igf1,Kcnc2,Lamp5,Lyz2,Mpeg1,Ncdn,Nf2,Oca2,Ocm,Pld4,Praf2,Rab3c,Rac2,Rnd2,Rragd,Sec61a1,Slc31a1,Slc6a9,Snap91,Snca,Srgap2,Steap2,Tfrc,Tmem230,Tmem9b,Tpp1,Ubqln4,Usp6nl,Vps26a"
"188","GO:0030132","clathrin coat of coated pit",18,1,0.29,217,0.25158,0.25158,"Snap91"
"189","GO:1902710","GABA receptor complex",18,1,0.29,218,0.25158,0.25158,"Gabra1"
"190","GO:0099144","anchored component of synaptic membrane",18,1,0.29,219,0.25158,0.25158,"Rgs7bp"
"191","GO:0090543","Flemming body",18,1,0.29,220,0.25158,0.25158,"Capg"
"192","GO:0000502","proteasome complex",62,2,0.99,221,0.26038,0.26038,"Ide,Ubqln4"
"193","GO:0098993","anchored component of synaptic vesicle membrane",19,1,0.3,222,0.26354,0.26354,"Rab3c"
"194","GO:0042575","DNA polymerase complex",19,1,0.3,223,0.26354,0.26354,"Pole4"
"195","GO:0120025","plasma membrane bounded cell projection",2145,61,34.24,18,0.26429,3.6e-06,"Abhd2,Angpt1,Apoe,Aqp11,Arrb1,Atf4,Atp1a2,Casp1,Cnr1,Cntnap1,Cplx1,Cx3cr1,Cybb,Dner,Epha5,Gabra1,Gad1,Gad2,Glrb,Grik1,Grin2a,Grin3a,Grm7,Hcn1,Htr3a,Igsf9b,Irs1,Jcad,Kcnab2,Kcnc2,Kcnma1,Lamp5,Lyz2,Ncdn,Nf2,Nog,Ntm,Ocm,Opn3,Plek,Pnoc,Prkcb,Ptgs2,Rac2,Raf1,Rgs2,Rgs7bp,Robo2,Scn7a,Sema3a,Slc12a6,Slc38a2,Slc6a1,Slco1a5,Snap91,Snca,Sncb,Srgap2,Stat1,Tnn,Uhmk1"
"196","GO:0098685","Schaffer collateral - CA1 synapse",112,3,1.79,224,0.26543,0.26543,"Cplx1,Pde4a,Snap91"
"197","GO:0098563","intrinsic component of synaptic vesicle membrane",63,2,1.01,225,0.26631,0.26631,"Rab3c,Slc6a9"
"198","GO:0099503","secretory vesicle",495,10,7.9,226,0.26797,0.26797,"Abhd2,Gad2,Grin2a,Igf1,Lyz2,Rab3c,Slc6a9,Snap91,Snca,Tmem230"
"199","GO:0110165","cellular anatomical entity",14440,246,230.5,45,0.27386,0.00041,"1810055G02Rik,AI593442,Abcg4,Abhd2,Ackr1,Acsl4,Adamts15,Adamts8,Adgre1,Ado,Alkal2,Angpt1,Ankrd13c,Ap1s3,Aplp2,Apoe,Aqp11,Arrb1,Atf4,Atp1a2,B4galt2,Bloc1s4,Bzw1,C1qa,C1qb,C1qc,C3ar1,Capg,Car7,Casp1,Casp9,Cat,Ccdc50,Cd5l,Cd72,Clcn6,Clec4d,Cnnm2,Cnppd1,Cnr1,Cntnap1,Cntnap5a,Cpd,Cplx1,Cptp,Crls1,Cth,Ctss,Cx3cr1,Cybb,Dbndd2,Dbt,Dhcr24,Diablo,Dlgap1,Dlx6,Dlx6os1,Dner,Dnlz,Dym,Epha5,Ephx4,Erg28,Esrrg,Fam131b,Fcgr3,Fcrls,Fgf9,Fig4,Fndc4,Fndc5,Gabra1,Gad1,Gad2,Gal3st3,Ggt7,Ghitm,Glrb,Gpnmb,Grik1,Grin2a,Grin3a,Grm7,Hcn1,Hecw1,Hs3st1,Hsd17b7,Htr3a,Ide,Igf1,Iglon5,Igsf9b,Inpp5d,Ipo11,Irs1,Itgb2,Jcad,Kcnab2,Kcnc2,Kcnh7,Kcnj3,Kcnma1,Kcns3,Kctd12,Kmt5a,Kyat3,L3mbtl3,Lamp5,Laptm5,Lpl,Lrrc8a,Lsm11,Lyrm7,Lyz2,Maf,Mef2c,Mknk1,Mllt1,Mmp19,Mpeg1,Mrpl37,Mrps25,Naa60,Nab1,Nacc1,Ncdn,Ndnf,Ndst3,Ndufb2,Nf2,Nhp2,Nnmt,Nog,Nrep,Ntm,Nudt4,Oca2,Ocm,Opn3,Parp1,Pcdh11x,Pde4a,Pdhx,Pid1,Pirb,Pld4,Plek,Pnoc,Pole4,Ppib,Ppif,Ppm1h,Praf2,Prkcb,Prkg2,Ptgfrn,Ptgs2,Rab18,Rab3c,Rab5if,Rac2,Raf1,Rbpms2,Relb,Reps2,Rgmb,Rgs13,Rgs2,Rgs7bp,Rimkla,Rnd2,Rnf26,Robo2,Rpl22l1,Rragd,Sacm1l,Scn2b,Scn7a,Scrt1,Sec61a1,Selenop,Sema3a,Sema3c,Sema7a,Sh3bgrl2,Shroom2,Slc12a6,Slc22a23,Slc25a10,Slc25a15,Slc25a25,Slc25a46,Slc31a1,Slc35e3,Slc38a2,Slc5a3,Slc6a1,Slc6a8,Slc6a9,Slco1a5,Slit2,Smim12,Snap91,Snca,Sncb,Socs2,Spata2,Spink10,Srgap2,St8sia4,Stab1,Stat1,Steap2,Susd6,Taf13,Tcf4,Tex264,Tfrc,Thap12,Tm6sf1,Tmem230,Tmem234,Tmem9b,Tnks2,Tnmd,Tnn,Tpp1,Trem2,Trim2,Tyrobp,Tysnd1,Ublcp1,Ubqln4,Ugt8a,Uhmk1,Usp31,Usp6nl,Vat1,Vps26a,Wfdc17,Yes1,Zbtb4,Zdhhc9,Zmat3,mt-Rnr1,mt-Rnr2"
"200","GO:0031082","BLOC complex",20,1,0.32,227,0.27531,0.27531,"Bloc1s4"
