"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"126","GO:0042995","cell projection",2356,40,34.84,139,0.19303,0.19303,"Ace,Aldoc,Ass1,Bbs9,Bglap3,Cacna1h,Car4,Cdh2,Cdh23,Cpne6,Crocc,Cxcr4,Dnah1,Dynlt1b,Eps8l1,Espn,Esr1,Fam183b,Gabre,Gnai2,Grik3,Hap1,Itga5,Mak,Mapk15,Myo1h,Otof,Pcsk5,Pdlim4,Plce1,Podxl,Ptprh,Rasgrf1,Rhoc,Stx2,Tgfb2,Tmem237,Trip10,Unc5a,Vamp3"
"127","GO:0042824","MHC class I peptide loading complex",15,1,0.22,140,0.20033,0.20033,"H2-Q2"
"128","GO:0031430","M band",15,1,0.22,141,0.20033,0.20033,"Smtnl2"
"129","GO:0035253","ciliary rootlet",15,1,0.22,142,0.20033,0.20033,"Crocc"
"130","GO:0034703","cation channel complex",210,5,3.11,143,0.20051,0.20051,"Cacna1h,Grik3,Kcna5,Kcng2,Mcub"
"131","GO:0034704","calcium channel complex",56,2,0.83,144,0.20074,0.20074,"Cacna1h,Mcub"
"132","GO:0005815","microtubule organizing center",677,13,10.01,145,0.20392,0.20392,"Bbs9,Ccne2,Cdh23,Crocc,Fam183b,Gnai2,Hap1,Mak,Mapk15,Plekha7,Plk5,Rassf7,Smtnl2"
"133","GO:0042383","sarcolemma",158,4,2.34,146,0.20636,0.20636,"Cacna1h,Car4,Cdh2,Esr1"
"134","GO:0031233","intrinsic component of external side of plasma membrane",16,1,0.24,148,0.21217,0.21217,"Car4"
"135","GO:0043186","P granule",16,1,0.24,149,0.21217,0.21217,"Carhsp1"
"136","GO:0001518","voltage-gated sodium channel complex",16,1,0.24,150,0.21217,0.21217,"Cacna1h"
"137","GO:1902711","GABA-A receptor complex",16,1,0.24,151,0.21217,0.21217,"Gabre"
"138","GO:0005779","integral component of peroxisomal membrane",16,1,0.24,152,0.21217,0.21217,"Slc27a2"
"139","GO:0060293","germ plasm",16,1,0.24,153,0.21217,0.21217,"Carhsp1"
"140","GO:0005923","bicellular tight junction",108,3,1.6,154,0.21471,0.21471,"Crb3,Mapk15,Tjp3"
"141","GO:0031012","extracellular matrix",447,15,6.61,14,0.2152,0.00275,"Cd151,Col11a2,Col16a1,Col5a1,Emid1,Fbln1,Hmcn2,Lgr6,Olfml2b,Smoc1,Smoc2,Tgfb2,Thbs3,Vwa1,Wnt4"
"142","GO:0046658","anchored component of plasma membrane",59,2,0.87,155,0.21699,0.21699,"Car4,Efna1"
"143","GO:0031231","intrinsic component of peroxisomal membrane",17,1,0.25,156,0.22383,0.22383,"Slc27a2"
"144","GO:0010369","chromocenter",17,1,0.25,157,0.22383,0.22383,"Mbd6"
"145","GO:0045495","pole plasm",17,1,0.25,158,0.22383,0.22383,"Carhsp1"
"146","GO:0005814","centriole",111,3,1.64,159,0.22633,0.22633,"Crocc,Hap1,Mapk15"
"147","GO:0014704","intercalated disc",61,2,0.9,160,0.22789,0.22789,"Cdh2,Kcna5"
"148","GO:0031985","Golgi cisterna",61,2,0.9,161,0.22789,0.22789,"H2-Q2,Pcsk5"
"149","GO:1902710","GABA receptor complex",18,1,0.27,162,0.23532,0.23532,"Gabre"
"150","GO:0099056","integral component of presynaptic membrane",116,3,1.72,164,0.24596,0.24596,"Cacna1h,Cdh2,Efnb1"
"151","GO:0005796","Golgi lumen",19,1,0.28,165,0.24664,0.24664,"Sdc1"
"152","GO:0031528","microvillus membrane",19,1,0.28,166,0.24664,0.24664,"Podxl"
"153","GO:0031526","brush border membrane",65,2,0.96,168,0.2498,0.2498,"Ace,Car4"
"154","GO:0070160","tight junction",117,3,1.73,169,0.24991,0.24991,"Crb3,Mapk15,Tjp3"
"155","GO:0000323","lytic vacuole",406,8,6,170,0.25367,0.25367,"Ace,Ass1,Cxcr4,Dram1,Hap1,Man2b2,Sgsh,Trip10"
"156","GO:0005764","lysosome",406,8,6,171,0.25367,0.25367,"Ace,Ass1,Cxcr4,Dram1,Hap1,Man2b2,Sgsh,Trip10"
"157","GO:0008021","synaptic vesicle",230,5,3.4,172,0.25434,0.25434,"Otof,Rab26,Rab4b,Stx2,Vamp3"
"158","GO:0032587","ruffle membrane",66,2,0.98,173,0.25528,0.25528,"Eps8l1,Itga5"
"159","GO:0032589","neuron projection membrane",66,2,0.98,174,0.25528,0.25528,"Gabre,Unc5a"
"160","GO:0016442","RISC complex",20,1,0.3,175,0.25779,0.25779,"Mir7-1"
"161","GO:0031332","RNAi effector complex",20,1,0.3,176,0.25779,0.25779,"Mir7-1"
"162","GO:0046930","pore complex",20,1,0.3,177,0.25779,0.25779,"Plekha7"
"163","GO:0012507","ER to Golgi transport vesicle membrane",20,1,0.3,178,0.25779,0.25779,"Sec24d"
"164","GO:0045095","keratin filament",20,1,0.3,179,0.25779,0.25779,"Krt80"
"165","GO:0016323","basolateral plasma membrane",233,5,3.45,180,0.26271,0.26271,"Ace,Cdh2,Nkd2,Rasgrf1,Stx2"
"166","GO:0005903","brush border",121,3,1.79,181,0.26583,0.26583,"Ace,Car4,Espn"
"167","GO:0000421","autophagosome membrane",21,1,0.31,183,0.26878,0.26878,"Wipi1"
"168","GO:0043083","synaptic cleft",21,1,0.31,184,0.26878,0.26878,"Cbln1"
"169","GO:0030315","T-tubule",69,2,1.02,185,0.27176,0.27176,"Cdh2,Esr1"
"170","GO:0097729","9+2 motile cilium",123,3,1.82,186,0.27384,0.27384,"Ace,Crocc,Dnah1"
"171","GO:0044297","cell body",787,14,11.64,187,0.2762,0.2762,"Ass1,Bglap3,Cacna1h,Dynlt1b,Esr1,Gal,Gnai2,Grik3,Kremen1,Pcsk5,Podxl,Rasgrf1,Tgfb2,Unc5a"
"172","GO:0000242","pericentriolar material",22,1,0.33,188,0.2796,0.2796,"Bbs9"
"173","GO:0005865","striated muscle thin filament",22,1,0.33,189,0.2796,0.2796,"Tpm2"
"174","GO:0031307","integral component of mitochondrial outer membrane",22,1,0.33,190,0.2796,0.2796,"Mgarp"
"175","GO:0005858","axonemal dynein complex",22,1,0.33,191,0.2796,0.2796,"Dnah1"
"176","GO:0016234","inclusion body",71,2,1.05,192,0.28274,0.28274,"Hap1,Hspb7"
"177","GO:0030135","coated vesicle",183,4,2.71,193,0.28635,0.28635,"Cpne6,Ece1,Sec24d,Vamp3"
"178","GO:0031514","motile cilium",184,4,2.72,194,0.28965,0.28965,"Ace,Crocc,Dnah1,Mak"
"179","GO:0031306","intrinsic component of mitochondrial outer membrane",23,1,0.34,195,0.29027,0.29027,"Mgarp"
"180","GO:0000178","exosome (RNase complex)",23,1,0.34,196,0.29027,0.29027,"Carhsp1"
"181","GO:0097470","ribbon synapse",23,1,0.34,197,0.29027,0.29027,"Cdh23"
"182","GO:1905354","exoribonuclease complex",23,1,0.34,198,0.29027,0.29027,"Carhsp1"
"183","GO:0015629","actin cytoskeleton",467,12,6.91,50,0.29117,0.04538,"Arpc1b,Cdh2,Crocc,Csrp1,Espn,Hspb7,Llgl2,Myo1h,Pdlim1,Pdlim4,Smtnl2,Tpm2"
"184","GO:0098889","intrinsic component of presynaptic membrane",128,3,1.89,200,0.29396,0.29396,"Cacna1h,Cdh2,Efnb1"
"185","GO:0098796","membrane protein complex",1053,18,15.57,201,0.29568,0.29568,"Cacna1h,Cdh2,Cdh23,Gnai2,Grik3,H2-Ab1,H2-Q2,Itga2b,Itga5,Kcna5,Kcng2,Mcub,Plekha7,Ramp1,Ramp2,Sec24d,Stx2,Vamp3"
"186","GO:0030662","coated vesicle membrane",74,2,1.09,202,0.29918,0.29918,"Sec24d,Vamp3"
"187","GO:0030667","secretory granule membrane",74,2,1.09,203,0.29918,0.29918,"Car4,Rab26"
"188","GO:0008076","voltage-gated potassium channel complex",74,2,1.09,204,0.29918,0.29918,"Kcna5,Kcng2"
"189","GO:0000118","histone deacetylase complex",74,2,1.09,205,0.29918,0.29918,"Hr,Rcor2"
"190","GO:0032592","integral component of mitochondrial membrane",74,2,1.09,206,0.29918,0.29918,"Mcub,Mgarp"
"191","GO:0000139","Golgi membrane",246,5,3.64,207,0.29967,0.29967,"Baiap3,Cabp7,Creb3l1,Pcsk5,Rab26"
"192","GO:0015630","microtubule cytoskeleton",1120,19,16.56,208,0.30005,0.30005,"Bbs9,Ccne2,Cdh23,Crocc,Dnah1,Dynlt1b,Eml1,Fam183b,Gnai2,Hap1,Mak,Mapk15,Plekha7,Plk5,Rassf7,Rimbp3,Smtnl2,Tekt1,Trip10"
"193","GO:0005868","cytoplasmic dynein complex",24,1,0.35,209,0.30078,0.30078,"Dynlt1b"
"194","GO:0099523","presynaptic cytosol",24,1,0.35,210,0.30078,0.30078,"Hap1"
"195","GO:0045178","basal part of cell",75,2,1.11,211,0.30464,0.30464,"Ace,Otof"
"196","GO:0043005","neuron projection",1445,24,21.37,212,0.30497,0.30497,"Aldoc,Ass1,Bglap3,Cacna1h,Cdh2,Cdh23,Cpne6,Cxcr4,Dynlt1b,Espn,Esr1,Gabre,Gnai2,Grik3,Hap1,Mak,Pcsk5,Pdlim4,Rasgrf1,Rhoc,Tgfb2,Tmem237,Unc5a,Vamp3"
"197","GO:0098573","intrinsic component of mitochondrial membrane",76,2,1.12,213,0.3101,0.3101,"Mcub,Mgarp"
"198","GO:0030659","cytoplasmic vesicle membrane",311,6,4.6,214,0.31279,0.31279,"Car4,Otof,Rab26,Rab4b,Sec24d,Vamp3"
"199","GO:0005813","centrosome",562,10,8.31,216,0.32024,0.32024,"Bbs9,Ccne2,Cdh23,Crocc,Gnai2,Hap1,Mak,Plekha7,Plk5,Rassf7"
"200","GO:0001725","stress fiber",78,2,1.15,217,0.32099,0.32099,"Pdlim1,Pdlim4"
