"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"179","GO:0043085","positive regulation of catalytic activity",1013,14,8.15,324,0.0331,0.03312,"Adam9,Angpt1,Arrb1,Casp9,Epha3,Irs1,Map3k1,Ngfr,Nr1h2,Raf1,Slc5a3,Snca,Srgap2,Usp6nl"
"180","GO:0032880","regulation of protein localization",918,13,7.38,325,0.0334,0.03338,"Acsl4,Adam9,Angpt1,Arrb1,Epha3,Gpm6b,Irs1,Ngfr,Nr1h2,Parp1,Pid1,Slc5a3,Uhmk1"
"181","GO:0036474","cell death in response to hydrogen peroxide",36,2,0.29,326,0.0338,0.03383,"Gpr37,Nr4a3"
"182","GO:0019432","triglyceride biosynthetic process",36,2,0.29,327,0.0338,0.03383,"Acsl4,Nr1h2"
"183","GO:0048169","regulation of long-term neuronal synaptic plasticity",36,2,0.29,328,0.0338,0.03383,"Grin2a,Snca"
"184","GO:0051338","regulation of transferase activity",825,12,6.63,329,0.0338,0.03383,"Adam9,Angpt1,Aplp2,Arrb1,Cnppd1,Dbndd2,Epha3,Irs1,Map3k1,Mllt1,Raf1,Snca"
"185","GO:1900407","regulation of cellular response to oxidative stress",88,3,0.71,330,0.034,0.034,"Gpr37,Nr4a3,Parp1"
"186","GO:0002367","cytokine production involved in immune response",89,3,0.72,333,0.035,0.03498,"Angpt1,Nr4a3,Sema7a"
"187","GO:0038084","vascular endothelial growth factor signaling pathway",37,2,0.3,334,0.0356,0.03558,"Ccbe1,Jcad"
"188","GO:0018394","peptidyl-lysine acetylation",154,4,1.24,335,0.0358,0.03577,"Arrb1,Naa60,Piwil2,Snca"
"189","GO:0009966","regulation of signal transduction",2593,34,20.85,24,0.0358,0.00207,"Adam9,Angpt1,Aplp2,Arrb1,Bmt2,Cacng7,Cat,Ccbe1,Cry2,Cth,Gpr37,Grin2a,Igsf9b,Irs1,Jcad,Kctd12,Kmt5a,Map3k1,Ngfr,Nrep,Parp1,Pde4a,Pid1,Prkcb,Raf1,Rragd,Rspo2,Sema7a,Slc6a9,Snca,Socs2,Spata2,Tnmd,Tnn"
"190","GO:0007044","cell-substrate junction assembly",90,3,0.72,336,0.036,0.03598,"Epha3,Gpm6b,Plec"
"191","GO:0006641","triglyceride metabolic process",90,3,0.72,337,0.036,0.03598,"Acsl4,Cat,Nr1h2"
"192","GO:0006979","response to oxidative stress",387,7,3.11,338,0.0369,0.03687,"Adam9,Cat,Gpr37,Ngfr,Nr4a3,Parp1,Snca"
"193","GO:0010952","positive regulation of peptidase activity",156,4,1.25,340,0.0372,0.03723,"Arrb1,Casp9,Ngfr,Snca"
"194","GO:2000463","positive regulation of excitatory postsynaptic potential",38,2,0.31,341,0.0374,0.03736,"Grin2a,Ngfr"
"195","GO:0014059","regulation of dopamine secretion",38,2,0.31,342,0.0374,0.03736,"Prkcb,Snca"
"196","GO:0014046","dopamine secretion",38,2,0.31,343,0.0374,0.03736,"Prkcb,Snca"
"197","GO:0010613","positive regulation of cardiac muscle hypertrophy",38,2,0.31,344,0.0374,0.03736,"Nr4a3,Parp1"
"198","GO:1903432","regulation of TORC1 signaling",38,2,0.31,345,0.0374,0.03736,"Bmt2,Rragd"
"199","GO:0018193","peptidyl-amino acid modification",1053,17,8.47,57,0.0374,0.00458,"Angpt1,Aplp2,Arrb1,Cth,Epha3,Kmt5a,Mknk1,Naa60,Parp1,Piwil2,Ppib,Prkcb,Raf1,Snca,Uhmk1,Zdhhc4,Zdhhc9"
"200","GO:0033674","positive regulation of kinase activity",475,8,3.82,348,0.038,0.03802,"Adam9,Angpt1,Arrb1,Epha3,Irs1,Map3k1,Raf1,Snca"
