"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"169","GO:0015347","sodium-independent organic anion transmembrane transporter activity",10,1,0.16,208,0.14476,0.14476,"Slco1a5"
"170","GO:0047676","arachidonate-CoA ligase activity",10,1,0.16,209,0.14476,0.14476,"Acsl4"
"171","GO:0008503","benzodiazepine receptor activity",10,1,0.16,210,0.14476,0.14476,"Gabra1"
"172","GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity",10,1,0.16,211,0.14476,0.14476,"Irs1"
"173","GO:0008035","high-density lipoprotein particle binding",10,1,0.16,212,0.14476,0.14476,"Trem2"
"174","GO:0015269","calcium-activated potassium channel activity",10,1,0.16,213,0.14476,0.14476,"Kcnma1"
"175","GO:0008140","cAMP response element binding protein binding",10,1,0.16,214,0.14476,0.14476,"Atf4"
"176","GO:0004303","estradiol 17-beta-dehydrogenase activity",10,1,0.16,215,0.14476,0.14476,"Hsd17b7"
"177","GO:0048495","Roundabout binding",10,1,0.16,216,0.14476,0.14476,"Slit2"
"178","GO:0010857","calcium-dependent protein kinase activity",10,1,0.16,217,0.14476,0.14476,"Mknk1"
"179","GO:0005381","iron ion transmembrane transporter activity",10,1,0.16,218,0.14476,0.14476,"Tfrc"
"180","GO:0098879","structural constituent of postsynaptic specialization",10,1,0.16,219,0.14476,0.14476,"Dlgap1"
"181","GO:0005346","purine ribonucleotide transmembrane transporter activity",10,1,0.16,220,0.14476,0.14476,"Slc25a25"
"182","GO:0004445","inositol-polyphosphate 5-phosphatase activity",10,1,0.16,221,0.14476,0.14476,"Inpp5d"
"183","GO:0001784","phosphotyrosine residue binding",44,2,0.68,222,0.14871,0.14871,"Irs1,Yes1"
"184","GO:0016763","transferase activity, transferring pentosyl groups",44,2,0.68,223,0.14871,0.14871,"Parp1,Tnks2"
"185","GO:0030331","estrogen receptor binding",44,2,0.68,224,0.14871,0.14871,"Arrb1,Parp1"
"186","GO:0008013","beta-catenin binding",86,3,1.33,225,0.1491,0.1491,"Nf2,Shroom2,Tcf4"
"187","GO:0005496","steroid binding",87,3,1.35,226,0.15277,0.15277,"Atp1a2,Esrrg,Igf1"
"188","GO:0005326","neurotransmitter transmembrane transporter activity",27,4,0.42,43,0.15639,0.00075,"Cplx1,Slc6a1,Slc6a8,Slc6a9"
"189","GO:0005539","glycosaminoglycan binding",185,11,2.87,25,0.15782,0.00015,"Adamts15,Adamts8,Aplp2,Apoe,Fgf9,Gpnmb,Lpl,Ndnf,Slit2,Stab1,Trem2"
"190","GO:0030955","potassium ion binding",11,1,0.17,227,0.15803,0.15803,"Atp1a2"
"191","GO:0046030","inositol trisphosphate phosphatase activity",11,1,0.17,228,0.15803,0.15803,"Inpp5d"
"192","GO:0015373","anion:sodium symporter activity",11,1,0.17,229,0.15803,0.15803,"Slc6a1"
"193","GO:0000295","adenine nucleotide transmembrane transporter activity",11,1,0.17,230,0.15803,0.15803,"Slc25a25"
"194","GO:0016493","C-C chemokine receptor activity",11,1,0.17,231,0.15803,0.15803,"Cx3cr1"
"195","GO:0035612","AP-2 adaptor complex binding",11,1,0.17,232,0.15803,0.15803,"Arrb1"
"196","GO:0015216","purine nucleotide transmembrane transporter activity",11,1,0.17,233,0.15803,0.15803,"Slc25a25"
"197","GO:0043522","leucine zipper domain binding",11,1,0.17,234,0.15803,0.15803,"Atf4"
"198","GO:0004596","peptide alpha-N-acetyltransferase activity",11,1,0.17,235,0.15803,0.15803,"Naa60"
"199","GO:0140036","ubiquitin-dependent protein binding",11,1,0.17,236,0.15803,0.15803,"Ide"
"200","GO:0140296","general transcription initiation factor binding",46,2,0.71,237,0.15956,0.15956,"Taf13,Tcf4"
