"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"126","GO:0010647","positive regulation of cell communication",1637,35,24.39,321,0.01828,0.01828,"Baiap3,Cdh2,Crlf2,Cxcl12,Cxcr4,Ece1,Efna1,Esr1,Fgfr1,Gal,Gnai2,Hap1,Igfbp5,Inhbb,Klf2,Lefty2,Lgr6,Map4k1,Map4k2,Mdfi,Mir7-1,Pcsk5,Pelo,Plce1,Plxnb1,Ptk7,Rasgrf1,Smad3,Smoc2,Steap3,Tgfb2,Thpo,Ticam1,Trim21,Unc5b"
"127","GO:0002686","negative regulation of leukocyte migration",38,3,0.57,322,0.01877,0.01877,"Cxcl12,Nbl1,Padi2"
"128","GO:0061351","neural precursor cell proliferation",181,7,2.7,324,0.01891,0.01891,"Cdh2,Cxcr4,Disp3,Eml1,Fgfr1,Gnai2,Spint2"
"129","GO:0030509","BMP signaling pathway",141,6,2.1,325,0.01906,0.01906,"Chrd,Lefty2,Nbl1,Pelo,Smad3,Tgfb2"
"130","GO:0007423","sensory organ development",554,15,8.25,326,0.01915,0.01915,"Cdh23,Celsr1,Col5a1,Ece1,Fgfr1,Grhl3,Inhbb,Lrp5,Ptk7,Rarg,Rcn1,Sdk2,Smad3,Smoc1,Tgfb2"
"131","GO:0001676","long-chain fatty acid metabolic process",69,4,1.03,327,0.01953,0.01953,"Cyp2s1,Gstm4,Slc27a2,Slc27a3"
"132","GO:0042472","inner ear morphogenesis",104,5,1.55,332,0.01967,0.01967,"Cdh23,Celsr1,Fgfr1,Grhl3,Ptk7"
"133","GO:0060070","canonical Wnt signaling pathway",269,9,4.01,333,0.01973,0.01973,"Cdh2,Kremen1,Lrp5,Nkd2,Notum,Ptk7,Sdc1,Smad3,Wnt4"
"134","GO:0048598","embryonic morphogenesis",576,18,8.58,116,0.01981,0.00254,"Cdh23,Celsr1,Chrd,Col5a1,Ece1,Efna1,Fgfr1,Grhl3,Itga5,Llgl2,Lrp5,Mdfi,Ptk7,Rarg,Smad3,Spint2,Tgfb2,Wnt4"
"135","GO:0050954","sensory perception of mechanical stimulus",183,7,2.73,334,0.01995,0.01995,"Cdh23,Col11a2,Cxcl12,Cxcr4,Espn,Fgfr1,Otof"
"136","GO:0002064","epithelial cell development",226,8,3.37,335,0.0202,0.0202,"Cdh23,Cxcr4,Esr1,Fgfr1,Mir7-1,Rarg,Spint2,Tjp3"
"137","GO:0006704","glucocorticoid biosynthetic process",15,2,0.22,336,0.02043,0.02043,"Cacna1h,Wnt4"
"138","GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand",15,2,0.22,337,0.02043,0.02043,"Tgfb2,Unc5b"
"139","GO:0046184","aldehyde biosynthetic process",15,2,0.22,338,0.02043,0.02043,"Cacna1h,Wnt4"
"140","GO:0003188","heart valve formation",15,2,0.22,339,0.02043,0.02043,"Efna1,Zfpm1"
"141","GO:0002689","negative regulation of leukocyte chemotaxis",15,2,0.22,340,0.02043,0.02043,"Nbl1,Padi2"
"142","GO:1904862","inhibitory synapse assembly",15,2,0.22,341,0.02043,0.02043,"Cbln1,Plxnb1"
"143","GO:0061042","vascular wound healing",15,2,0.22,342,0.02043,0.02043,"Cxcr4,Smoc2"
"144","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",227,8,3.38,343,0.02068,0.02068,"Chrd,Cidea,Inhbb,Lefty2,Nbl1,Pelo,Smad3,Tgfb2"
"145","GO:0007267","cell-cell signaling",1455,34,21.68,174,0.02086,0.00565,"Baiap3,Cbln1,Cdh2,Celsr1,Cidea,Cxcl12,Fgfr1,Gabre,Gal,Gnai2,Grhl3,Grik3,Hap1,Inhbb,Kcna5,Kremen1,Lgr6,Lrp5,Mdfi,Mir7-1,Nkd2,Notum,Otof,Pdlim4,Ptk7,Rab26,Rasgrf1,Sdc1,Slc12a4,Smad3,Stx2,Syt6,Tmem237,Wnt4"
"146","GO:0046578","regulation of Ras protein signal transduction",228,8,3.4,344,0.02117,0.02117,"Arhgef19,Cdh2,Dennd3,Eps8l1,Plce1,Rasal1,Rasgrf1,Tgfb2"
"147","GO:0071277","cellular response to calcium ion",71,4,1.06,345,0.02146,0.02146,"Cpne6,Junb,Rasal1,Syt6"
"148","GO:0044057","regulation of system process",564,15,8.4,348,0.02207,0.02207,"Ace,Arg2,Cacna1h,Cbln1,Ece1,Fgfr1,Gal,Gnai2,Igfbp5,Inhbb,Kcna5,Smad3,Smtnl2,Tgfb2,Trip10"
"149","GO:0060563","neuroepithelial cell differentiation",72,4,1.07,350,0.02246,0.02246,"Cdh2,Cdh23,Fgfr1,Wnt4"
"150","GO:1902117","positive regulation of organelle assembly",72,4,1.07,351,0.02246,0.02246,"Crocc,Hap1,Mapk15,Sdc1"
"151","GO:0016525","negative regulation of angiogenesis",108,5,1.61,352,0.02275,0.02275,"Creb3l1,Foxo4,Klf2,Tgfb2,Vash1"
"152","GO:0033688","regulation of osteoblast proliferation",26,4,0.39,62,0.02278,0.00055,"Lrp5,Npr3,Plxnb1,Smad3"
"153","GO:0003002","regionalization",322,10,4.8,353,0.02284,0.02284,"Celsr1,Chrd,Fgfr1,Lrp5,Mdfi,Nbl1,Pcsk5,Rarg,Sema3f,Smad3"
"154","GO:0048015","phosphatidylinositol-mediated signaling",147,6,2.19,354,0.02286,0.02286,"Npr3,Plcd4,Plce1,Plxnb1,Tgfb2,Unc5b"
"155","GO:0003013","circulatory system process",467,13,6.96,359,0.02311,0.02311,"Ace,Cacna1h,Cxcr4,Ece1,Gnai2,Kcna5,Lrp5,Npr3,Ramp2,Smad3,Smtnl2,Tgfb2,Tjp3"
"156","GO:0006700","C21-steroid hormone biosynthetic process",16,2,0.24,360,0.02312,0.02312,"Cacna1h,Wnt4"
"157","GO:1902644","tertiary alcohol metabolic process",16,2,0.24,361,0.02312,0.02312,"Cacna1h,Wnt4"
"158","GO:0045836","positive regulation of meiotic nuclear division",16,2,0.24,362,0.02312,0.02312,"Mapk15,Wnt4"
"159","GO:0044320","cellular response to leptin stimulus",16,2,0.24,363,0.02312,0.02312,"Inhbb,Prmt2"
"160","GO:0016486","peptide hormone processing",16,2,0.24,364,0.02312,0.02312,"Ece1,Pcsk5"
"161","GO:0060413","atrial septum morphogenesis",16,2,0.24,365,0.02312,0.02312,"Tgfb2,Zfpm1"
"162","GO:0002076","osteoblast development",16,2,0.24,366,0.02312,0.02312,"Lrp5,Smad3"
"163","GO:0071498","cellular response to fluid shear stress",16,2,0.24,367,0.02312,0.02312,"Ass1,Klf2"
"164","GO:0014743","regulation of muscle hypertrophy",73,4,1.09,369,0.02349,0.02349,"Ece1,Igfbp5,Smad3,Trip10"
"165","GO:0071772","response to BMP",149,6,2.22,372,0.02424,0.02424,"Chrd,Lefty2,Nbl1,Pelo,Smad3,Tgfb2"
"166","GO:0071773","cellular response to BMP stimulus",149,6,2.22,373,0.02424,0.02424,"Chrd,Lefty2,Nbl1,Pelo,Smad3,Tgfb2"
"167","GO:0090596","sensory organ morphogenesis",279,9,4.16,374,0.02428,0.02428,"Cdh23,Celsr1,Col5a1,Fgfr1,Grhl3,Lrp5,Ptk7,Rarg,Sdk2"
"168","GO:0045494","photoreceptor cell maintenance",42,3,0.63,378,0.02447,0.02447,"Cdh23,Crocc,Mak"
"169","GO:0032768","regulation of monooxygenase activity",42,3,0.63,379,0.02447,0.02447,"Arg2,Esr1,Npr3"
"170","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation",42,3,0.63,380,0.02447,0.02447,"Inhbb,Lefty2,Tgfb2"
"171","GO:0060976","coronary vasculature development",74,4,1.1,383,0.02455,0.02455,"Ace,Fgfr1,Pcsk5,Ptk7"
"172","GO:0048017","inositol lipid-mediated signaling",150,6,2.23,384,0.02495,0.02495,"Npr3,Plcd4,Plce1,Plxnb1,Tgfb2,Unc5b"
"173","GO:0001525","angiogenesis",482,19,7.18,43,0.02538,0.00012,"Ace,Cemip2,Creb3l1,Cxcl12,Cxcr4,Efna1,Fgfr1,Foxo4,Itga5,Klf2,Mcam,Pak4,Ramp1,Ramp2,Smoc2,Tgfb2,Unc5b,Vash1,Vegfd"
"174","GO:0048729","tissue morphogenesis",606,22,9.03,38,0.0256,0.00011,"Cd151,Celsr1,Chrd,Cited1,Col5a1,Crb3,Cxcl12,Cxcr4,Esr1,Fgfr1,Grhl3,Igfbp5,Llgl2,Lrp5,Ptk7,Rarg,Smad3,Spint2,Stat5a,Tgfb2,Wnt4,Zfpm1"
"175","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",75,4,1.12,386,0.02564,0.02564,"Esr1,Gpr139,Npr3,Plce1"
"176","GO:0097306","cellular response to alcohol",75,4,1.12,387,0.02564,0.02564,"Inhbb,Map4k1,Mir7-1,Spidr"
"177","GO:0035107","appendage morphogenesis",151,6,2.25,389,0.02567,0.02567,"Ece1,Fgfr1,Lrp5,Pcsk5,Rarg,Tgfb2"
"178","GO:0035108","limb morphogenesis",151,6,2.25,390,0.02567,0.02567,"Ece1,Fgfr1,Lrp5,Pcsk5,Rarg,Tgfb2"
"179","GO:0035264","multicellular organism growth",193,7,2.88,391,0.02577,0.02577,"Dlk1,H19,H2-Q2,Klf2,Llgl2,Rarg,Stat5a"
"180","GO:0044843","cell cycle G1/S phase transition",193,7,2.88,392,0.02577,0.02577,"Ccne2,Kcna5,Pidd1,Plk5,Plpp2,Prmt2,Tjp3"
"181","GO:0007049","cell cycle",1507,32,22.45,393,0.02584,0.02584,"Ccne2,Crocc,Dynlt1b,Eml1,Esr1,Fgfr1,Foxo4,Gnai2,Junb,Kcna5,Llgl2,Lrp5,Mapk15,Mcm7,Pak4,Pelo,Pidd1,Plk5,Plpp2,Prmt2,Rhoc,Smad3,Smoc2,Stat5a,Steap3,Stx2,Tgfb2,Tjp3,Trim21,Trp53i13,Vash1,Wnt4"
"182","GO:0098609","cell-cell adhesion",686,21,10.22,95,0.02594,0.00146,"Arg2,Ass1,Cbln1,Cdh2,Cdh23,Celsr1,Cxcl12,Efnb1,H2-Ab1,Itga2b,Itga5,Mcam,Plekha7,Podxl,Scarf2,Sdk2,Spint2,Stat5a,Tgfb2,Tjp3,Wnt4"
"183","GO:0045198","establishment of epithelial cell apical/basal polarity",17,2,0.25,395,0.02595,0.02595,"Crb3,Ptk7"
"184","GO:0140448","signaling receptor ligand precursor processing",17,2,0.25,396,0.02595,0.02595,"Ece1,Pcsk5"
"185","GO:0001921","positive regulation of receptor recycling",17,2,0.25,397,0.02595,0.02595,"Ece1,Vamp3"
"186","GO:2001028","positive regulation of endothelial cell chemotaxis",17,2,0.25,398,0.02595,0.02595,"Fgfr1,Smoc2"
"187","GO:0072077","renal vesicle morphogenesis",17,2,0.25,399,0.02595,0.02595,"Cited1,Wnt4"
"188","GO:0090279","regulation of calcium ion import",43,3,0.64,400,0.02602,0.02602,"Ace,Cxcl12,Cxcr4"
"189","GO:2000045","regulation of G1/S transition of mitotic cell cycle",112,5,1.67,401,0.02612,0.02612,"Kcna5,Pidd1,Plk5,Prmt2,Tjp3"
"190","GO:0016055","Wnt signaling pathway",395,14,5.88,115,0.02636,0.00247,"Cdh2,Celsr1,Grhl3,Kremen1,Lgr6,Lrp5,Mdfi,Nkd2,Notum,Ptk7,Sdc1,Smad3,Tmem237,Wnt4"
"191","GO:0002040","sprouting angiogenesis",113,5,1.68,404,0.027,0.027,"Creb3l1,Itga5,Klf2,Ramp2,Vegfd"
"192","GO:0007369","gastrulation",153,6,2.28,405,0.02715,0.02715,"Chrd,Col5a1,Fgfr1,Itga5,Lrp5,Smad3"
"193","GO:0198738","cell-cell signaling by wnt",397,14,5.91,117,0.02724,0.00259,"Cdh2,Celsr1,Grhl3,Kremen1,Lgr6,Lrp5,Mdfi,Nkd2,Notum,Ptk7,Sdc1,Smad3,Tmem237,Wnt4"
"194","GO:0033628","regulation of cell adhesion mediated by integrin",44,3,0.66,406,0.02763,0.02763,"Efna1,Podxl,Tgfb2"
"195","GO:0010464","regulation of mesenchymal cell proliferation",44,3,0.66,407,0.02763,0.02763,"Chrd,Fgfr1,Lrp5"
"196","GO:0046460","neutral lipid biosynthetic process",44,3,0.66,408,0.02763,0.02763,"Lpin3,Plce1,Thrsp"
"197","GO:0046463","acylglycerol biosynthetic process",44,3,0.66,409,0.02763,0.02763,"Lpin3,Plce1,Thrsp"
"198","GO:1902476","chloride transmembrane transport",44,3,0.66,410,0.02763,0.02763,"Ano3,Gabre,Slc12a4"
"199","GO:0003281","ventricular septum development",77,4,1.15,413,0.02791,0.02791,"Cxcr4,Ptk7,Tgfb2,Zfpm1"
"200","GO:0006941","striated muscle contraction",154,6,2.29,414,0.02791,0.02791,"Arg2,Cacna1h,Cxcr4,Jsrp1,Kcna5,Pgam2"
