"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"162","GO:0042733","embryonic digit morphogenesis",64,3,0.6,358,0.02204,0.02204,"Ece1,Ift122,Lrp5"
"163","GO:0046718","viral entry into host cell",64,3,0.6,359,0.02204,0.02204,"Itgav,Trim21,Vamp8"
"164","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",114,4,1.07,361,0.0222,0.0222,"Cidea,Fst,Nbl1,Vasn"
"165","GO:0006954","inflammatory response",580,15,5.42,54,0.02235,0.00035,"Ace,Aldh2,C2cd4b,Ecm1,Gal,Itgav,Metrnl,Mylk3,Nfkbia,Pmp22,Pstpip1,Sdc1,Tgm2,Ticam1,Vamp8"
"166","GO:0048820","hair follicle maturation",25,2,0.23,363,0.02263,0.02263,"Gal,Tgfb2"
"167","GO:0055075","potassium ion homeostasis",25,2,0.23,364,0.02263,0.02263,"Kcna5,Slc12a4"
"168","GO:0043171","peptide catabolic process",25,2,0.23,365,0.02263,0.02263,"Ace,Ece1"
"169","GO:0090077","foam cell differentiation",25,2,0.23,366,0.02263,0.02263,"Itgav,Nfkbia"
"170","GO:0031669","cellular response to nutrient levels",172,5,1.61,367,0.02281,0.02281,"Atf3,Dap,Hrk,Klf10,Wnt4"
"171","GO:0009791","post-embryonic development",115,4,1.08,368,0.02284,0.02284,"Cdh23,Dlk1,Llgl2,Nppc"
"172","GO:0048736","appendage development",173,5,1.62,370,0.02332,0.02332,"Ece1,Ift122,Lrp5,Smoc1,Tgfb2"
"173","GO:0060173","limb development",173,5,1.62,371,0.02332,0.02332,"Ece1,Ift122,Lrp5,Smoc1,Tgfb2"
"174","GO:0008277","regulation of G protein-coupled receptor signaling pathway",116,4,1.08,372,0.02349,0.02349,"Ece1,Itgb1,Plce1,Ramp1"
"175","GO:0032501","multicellular organismal process",5991,85,56.02,4,0.02384,1.1e-06,"Ace,Adra1d,Aldh2,Atf3,C2cd4b,Cavin3,Cbr3,Ccnf,Cd9,Cdh23,Cdhr1,Celsr1,Cidea,Coch,Cthrc1,Cxcr4,Dlk1,Dmrtc1a,Dnah1,Ece1,Ecm1,Fst,Fxyd1,Gabre,Gabrq,Gal,Hap1,Hpgd,Hspb7,Ift122,Itga5,Itgav,Itgb1,Jam2,Jsrp1,Kcna5,Klf10,Klf2,Krt12,Lipg,Llgl2,Lrp5,Mcam,Metrnl,Mir7-1,Mylk3,Nab2,Nbl1,Nfatc1,Nfkbia,Nppc,Pdlim1,Pdlim4,Pdyn,Pgam2,Plce1,Plekhb1,Plpp4,Plxdc1,Plxnb1,Pmp22,Prkcd,Ramp1,Rasal1,Rasgrf1,Rcn1,Smoc1,Smoc2,Spint2,Tgfb2,Tgm2,Ticam1,Tle6,Tm4sf1,Tmie,Tnfsf9,Tpm2,Trib1,Trp53bp2,Txnip,Vamp8,Vasn,Vwa1,Wnt4,Wnt7b"
"176","GO:0030032","lamellipodium assembly",66,3,0.62,376,0.02388,0.02388,"Itgb1,Plce1,Pmp22"
"177","GO:0060706","cell differentiation involved in embryonic placenta development",26,2,0.24,377,0.02437,0.02437,"Itgav,Spint2"
"178","GO:0003338","metanephros morphogenesis",26,2,0.24,378,0.02437,0.02437,"Wnt4,Wnt7b"
"179","GO:0060037","pharyngeal system development",26,2,0.24,379,0.02437,0.02437,"Ece1,Tgfb2"
"180","GO:0097553","calcium ion transmembrane import into cytosol",118,4,1.1,380,0.02482,0.02482,"Hap1,Itgav,Jsrp1,Tgfb2"
"181","GO:0045600","positive regulation of fat cell differentiation",67,3,0.63,381,0.02484,0.02484,"Lrp5,Medag,Metrnl"
"182","GO:0048754","branching morphogenesis of an epithelial tube",176,5,1.65,382,0.02489,0.02489,"Celsr1,Cxcr4,Lrp5,Nfatc1,Wnt4"
"183","GO:0070838","divalent metal ion transport",425,11,3.97,115,0.02489,0.00219,"Ace,Cdh23,Cxcr4,Hap1,Itgav,Jsrp1,Mcub,Nfatc1,Plpp4,Ramp1,Tgfb2"
"184","GO:0009888","tissue development",1716,33,16.05,15,0.02549,4.2e-05,"Atf3,Cd9,Cdh23,Celsr1,Cthrc1,Cxcr4,Dlk1,Ecm1,Fst,Gal,Ift122,Itga5,Itgav,Itgb1,Klf10,Klf2,Krt12,Llgl2,Lrp5,Mir7-1,Mylk3,Nab2,Nfatc1,Nppc,Pmp22,Spint2,Tgfb2,Tgm2,Tst,Txnip,Vasn,Wnt4,Wnt7b"
"185","GO:0072511","divalent inorganic cation transport",427,11,3.99,120,0.02558,0.00227,"Ace,Cdh23,Cxcr4,Hap1,Itgav,Jsrp1,Mcub,Nfatc1,Plpp4,Ramp1,Tgfb2"
"186","GO:0044409","entry into host",68,3,0.64,384,0.02581,0.02581,"Itgav,Trim21,Vamp8"
"187","GO:0051279","regulation of release of sequestered calcium ion into cytosol",68,3,0.64,385,0.02581,0.02581,"Hap1,Jsrp1,Tgfb2"
"188","GO:1903861","positive regulation of dendrite extension",27,2,0.25,387,0.02616,0.02616,"Cxcr4,Rasal1"
"189","GO:0031069","hair follicle morphogenesis",27,2,0.25,388,0.02616,0.02616,"Fst,Tgfb2"
"190","GO:0050901","leukocyte tethering or rolling",27,2,0.25,389,0.02616,0.02616,"Itgb1,Jam2"
"191","GO:0071695","anatomical structure maturation",242,6,2.26,390,0.02631,0.02631,"Gal,Klf2,Nppc,Plxnb1,Pmp22,Tgfb2"
"192","GO:0030855","epithelial cell differentiation",528,10,4.94,392,0.02667,0.02667,"Cdh23,Cxcr4,Klf2,Mir7-1,Spint2,Tgfb2,Tst,Txnip,Wnt4,Wnt7b"
"193","GO:1903036","positive regulation of response to wounding",69,3,0.65,394,0.0268,0.0268,"Cxcr4,Itgb1,Smoc2"
"194","GO:0032412","regulation of ion transmembrane transporter activity",244,6,2.28,395,0.02725,0.02725,"Fxyd1,Gal,Hap1,Itgb1,Jsrp1,Rasgrf1"
"195","GO:0043085","positive regulation of catalytic activity",1013,16,9.47,396,0.02756,0.02756,"Ace,Arhgef19,Dap,Grtp1,Itgb1,Nab2,Pik3r5,Plce1,Plxnb1,Prkcd,Rasgrf1,Rhoc,Tgfb2,Trib1,Wnt4,Wnt7b"
"196","GO:0030036","actin cytoskeleton organization",667,16,6.24,60,0.02786,0.00051,"Arhgef19,Arpc1b,Cavin3,Celsr1,Itgb1,Llgl2,Mylk3,Pdlim1,Pdlim4,Pmp22,Prkcd,Pstpip1,Rhoc,Tgfb2,Tpm2,Wnt4"
"197","GO:0001501","skeletal system development",457,9,4.27,398,0.02797,0.02797,"Dlk1,Ecm1,Fst,Lrp5,Nab2,Nppc,Plxnb1,Tgfb2,Wnt7b"
"198","GO:0007214","gamma-aminobutyric acid signaling pathway",28,2,0.26,399,0.02801,0.02801,"Gabre,Gabrq"
"199","GO:0032373","positive regulation of sterol transport",28,2,0.26,400,0.02801,0.02801,"Lipg,Nfkbia"
"200","GO:0032376","positive regulation of cholesterol transport",28,2,0.26,401,0.02801,0.02801,"Lipg,Nfkbia"
