"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"153","GO:0043231","intracellular membrane-bounded organelle",9432,81,76.45,170,0.2361,0.2361,"1810055G02Rik,AW549877,Acsl4,Ado,Aplp2,Arrb1,Atxn3,Bhlhe22,Bmt2,Casp9,Cat,Ccnt2,Cdk19,Cnppd1,Cpd,Cry2,Dhcr24,Dync1li2,Elovl2,Epha3,Erg28,Esrrg,Fam131b,Fig4,Fndc4,Fndc5,Gpr37,Grin2a,Hsd17b7,Hus1,Ipo11,Irs1,Kmt5a,Lyrm7,Mknk1,Mkx,Mllt1,Naa60,Nacc1,Ndst3,Nfia,Ngfr,Nhp2,Nr1h2,Nr4a3,Nrep,Parp1,Pde4a,Pik3cb,Piwil2,Pole4,Ppib,Prkcb,Ptgfrn,Pxk,Rab18,Raf1,Rnf114,Rnf38,Rragd,Sec61a1,Sh3bgrl2,Slc25a15,Slc25a46,Slc44a2,Snca,Spata2,Sppl2b,Srgap2,Taf13,Tmem230,Tnmd,Tpp1,Ublcp1,Uhmk1,Usp31,Usp6nl,Zbtb4,Zdhhc4,Zdhhc9,Zmat3"
"154","GO:0009897","external side of plasma membrane",307,4,2.49,171,0.23838,0.23838,"Adam9,Itga4,Ngfr,Sema7a"
"155","GO:0032809","neuronal cell body membrane",34,1,0.28,172,0.24193,0.24193,"Ngfr"
"156","GO:0099056","integral component of presynaptic membrane",116,2,0.94,173,0.24206,0.24206,"Grin2a,Slc6a9"
"157","GO:0005737","cytoplasm",9830,84,79.67,174,0.24686,0.24686,"1810055G02Rik,AW549877,Acsl4,Adam9,Ado,Arrb1,Atxn3,Cacng7,Car7,Casp9,Cat,Ccnt2,Ccser2,Cdk19,Cpd,Cry2,Cth,Dbndd2,Dhcr24,Dync1li2,Elovl2,Epha3,Erg28,Fam131b,Fig4,Fndc4,Fndc5,Gpr37,Grin2a,Hsd17b7,Hus1,Ipo11,Irs1,Jcad,Kmt5a,Lyrm7,Map3k1,Mknk1,Mllt1,Naa60,Nacc1,Ncdn,Ndst3,Ngfr,Nr1h2,Nrep,Parp1,Pde4a,Pid1,Pik3cb,Piwil2,Plec,Ppib,Praf2,Prkcb,Ptgfrn,Pxk,Rab18,Raf1,Reps2,Rimkla,Rnf114,Rragd,Sec61a1,Slc16a7,Slc25a15,Slc25a46,Slc38a2,Slc44a2,Slc5a3,Slc6a9,Snca,Socs2,Spata2,Sppl2b,Srgap2,Stxbp6,Tmem230,Tpp1,Uhmk1,Usp6nl,Zbtb4,Zdhhc4,Zdhhc9"
"158","GO:0005790","smooth endoplasmic reticulum",35,1,0.28,175,0.24808,0.24808,"Ppib"
"159","GO:0097386","glial cell projection",35,1,0.28,176,0.24808,0.24808,"Scn7a"
"160","GO:0120025","plasma membrane bounded cell projection",2145,22,17.39,120,0.25528,0.14416,"Angpt1,Arrb1,Cacng7,Cntnap1,Epha3,Grin2a,Igsf9b,Irs1,Itga4,Jcad,Ncdn,Ngfr,Pik3cb,Prkcb,Raf1,Rnf38,Scn7a,Slc38a2,Snca,Srgap2,Tnn,Uhmk1"
"161","GO:0009986","cell surface",745,8,6.04,177,0.25751,0.25751,"Adam9,Gpr37,Grin2a,Itga4,Ngfr,Rspo2,Sema7a,Tnn"
"162","GO:0010008","endosome membrane",217,3,1.76,178,0.25765,0.25765,"Fig4,Ncdn,Sppl2b"
"163","GO:0001650","fibrillar center",122,2,0.99,179,0.26007,0.26007,"Mllt1,Spata2"
"164","GO:0005891","voltage-gated calcium channel complex",37,1,0.3,180,0.26025,0.26025,"Cacng7"
"165","GO:0044298","cell body membrane",37,1,0.3,181,0.26025,0.26025,"Ngfr"
"166","GO:0120111","neuron projection cytoplasm",37,1,0.3,182,0.26025,0.26025,"Uhmk1"
"167","GO:0031941","filamentous actin",37,1,0.3,183,0.26025,0.26025,"Map3k1"
"168","GO:0098636","protein complex involved in cell adhesion",38,1,0.31,184,0.26626,0.26626,"Itga4"
"169","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",538,6,4.36,185,0.27112,0.27112,"Atxn3,Elovl2,Hsd17b7,Sec61a1,Snca,Sppl2b"
"170","GO:0030666","endocytic vesicle membrane",39,1,0.32,186,0.27222,0.27222,"Sec61a1"
"171","GO:0098889","intrinsic component of presynaptic membrane",128,2,1.04,187,0.2781,0.2781,"Grin2a,Slc6a9"
"172","GO:0099522","region of cytosol",40,1,0.32,188,0.27813,0.27813,"Prkcb"
"173","GO:0031965","nuclear membrane",228,3,1.85,189,0.28176,0.28176,"Epha3,Sh3bgrl2,Snca"
"174","GO:0005739","mitochondrion",1678,16,13.6,190,0.28349,0.28349,"Acsl4,Ado,Atxn3,Casp9,Cat,Cry2,Lyrm7,Ngfr,Parp1,Raf1,Slc25a15,Slc25a46,Slc44a2,Snca,Srgap2,Tpp1"
"175","GO:0016592","mediator complex",41,1,0.33,191,0.284,0.284,"Cdk19"
"176","GO:0098590","plasma membrane region",1138,17,9.22,13,0.29388,0.01048,"Adam9,Arrb1,Cacng7,Cntnap1,Grin2a,Igsf9b,Irs1,Jcad,Kctd12,Ngfr,Pik3cb,Plec,Prkcb,Slc16a7,Slc6a8,Slc6a9,Srgap2"
"177","GO:0031903","microbody membrane",43,1,0.35,192,0.29559,0.29559,"Cat"
"178","GO:0005778","peroxisomal membrane",43,1,0.35,193,0.29559,0.29559,"Cat"
"179","GO:0045202","synapse",1392,19,11.28,19,0.29657,0.01686,"Arrb1,Cacng7,Cntnap1,Epha3,Grin2a,Igsf9b,Kctd12,Ncdn,Ngfr,Pde4a,Prkcb,Rab18,Slc16a7,Slc6a8,Slc6a9,Snca,Srgap2,Tmem230,Tnn"
"180","GO:0030285","integral component of synaptic vesicle membrane",44,1,0.36,194,0.30131,0.30131,"Slc6a9"
"181","GO:1902562","H4 histone acetyltransferase complex",44,1,0.36,195,0.30131,0.30131,"Pole4"
"182","GO:0043204","perikaryon",136,2,1.1,196,0.3021,0.3021,"Ncdn,Ngfr"
"183","GO:0032590","dendrite membrane",45,1,0.36,197,0.30699,0.30699,"Ngfr"
"184","GO:0048787","presynaptic active zone membrane",45,1,0.36,198,0.30699,0.30699,"Cntnap1"
"185","GO:0030496","midbody",142,2,1.15,199,0.32001,0.32001,"Pik3cb,Uhmk1"
"186","GO:0042995","cell projection",2356,23,19.1,148,0.32063,0.19624,"Angpt1,Arrb1,Cacng7,Cntnap1,Epha3,Grin2a,Igsf9b,Irs1,Itga4,Jcad,Kctd12,Ncdn,Ngfr,Pik3cb,Prkcb,Raf1,Rnf38,Scn7a,Slc38a2,Snca,Srgap2,Tnn,Uhmk1"
"187","GO:0030176","integral component of endoplasmic reticulum membrane",143,2,1.16,200,0.32299,0.32299,"Elovl2,Sppl2b"
"188","GO:0031256","leading edge membrane",143,2,1.16,201,0.32299,0.32299,"Jcad,Ngfr"
"189","GO:0030658","transport vesicle membrane",143,2,1.16,202,0.32299,0.32299,"Slc6a9,Snca"
"190","GO:0015629","actin cytoskeleton",467,5,3.79,203,0.32841,0.32841,"Epha3,Map3k1,Prkcb,Snca,Sppl2b"
"191","GO:0031227","intrinsic component of endoplasmic reticulum membrane",150,2,1.22,204,0.34372,0.34372,"Elovl2,Sppl2b"
"192","GO:0031228","intrinsic component of Golgi membrane",52,1,0.42,205,0.34547,0.34547,"Zdhhc9"
"193","GO:0005634","nucleus",6335,54,51.34,206,0.34734,0.34734,"AW549877,Aplp2,Arrb1,Atxn3,Bhlhe22,Bmt2,Casp9,Ccnt2,Cdk19,Cnppd1,Cpd,Cry2,Dhcr24,Epha3,Esrrg,Fam131b,Hus1,Ipo11,Irs1,Kmt5a,Mknk1,Mkx,Mllt1,Nacc1,Nfia,Ngfr,Nhp2,Nr1h2,Nr4a3,Nrep,Parp1,Pde4a,Pik3cb,Piwil2,Pole4,Ppib,Prkcb,Pxk,Raf1,Rnf114,Rnf38,Rragd,Sh3bgrl2,Snca,Spata2,Sppl2b,Srgap2,Taf13,Tnmd,Ublcp1,Uhmk1,Usp31,Zbtb4,Zmat3"
"194","GO:0005759","mitochondrial matrix",258,3,2.09,207,0.34823,0.34823,"Atxn3,Lyrm7,Snca"
"195","GO:0098552","side of membrane",481,5,3.9,209,0.35091,0.35091,"Adam9,Itga4,Ngfr,Sema7a,Sppl2b"
"196","GO:0005615","extracellular space",1059,10,8.58,210,0.35565,0.35565,"Adam9,Angpt1,Cat,Ccbe1,Cpd,Fndc4,Itga4,Sema7a,Snca,Tnn"
"197","GO:0030286","dynein complex",54,1,0.44,211,0.35608,0.35608,"Dync1li2"
"198","GO:0005773","vacuole",488,5,3.96,212,0.3622,0.3622,"Cat,Dync1li2,Rragd,Sppl2b,Tpp1"
"199","GO:0034704","calcium channel complex",56,1,0.45,213,0.36651,0.36651,"Cacng7"
"200","GO:0031300","intrinsic component of organelle membrane",380,4,3.08,214,0.37091,0.37091,"Elovl2,Slc6a9,Sppl2b,Zdhhc9"
