"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"180","GO:0098857","membrane microdomain",364,4,3.38,200,0.43815,0.43815,"Cavin3,Fxyd1,Itgb1,Kcna5"
"181","GO:0097447","dendritic tree",678,7,6.29,201,0.44169,0.44169,"Hap1,Htr5b,Itgb1,Pdlim4,Pdyn,Plxdc1,Rasgrf1"
"182","GO:0150034","distal axon",370,4,3.43,202,0.45052,0.45052,"Cxcr4,Hap1,Pdyn,Rasgrf1"
"183","GO:0098589","membrane region",374,4,3.47,203,0.45872,0.45872,"Cavin3,Fxyd1,Itgb1,Kcna5"
"184","GO:0032589","neuron projection membrane",66,1,0.61,204,0.46023,0.46023,"Gabre"
"185","GO:0012505","endomembrane system",3518,35,32.65,184,0.46291,0.35059,"Ace,Aifm3,Anxa11,B3gnt4,Baiap3,Car4,Chst8,Cxcr4,Ece1,Gal,Galnt16,Hap1,Itga5,Itgb1,Jsrp1,Kcna5,Lipg,Lrp5,Mest,Mmel1,Nppc,Pdlim4,Pdyn,Plce1,Plekhb1,Prkcd,Rasd1,Rcn1,Sdc1,Steap3,Tgfb2,Tspan15,Vamp8,Wnt4,Wnt7b"
"186","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment",67,1,0.62,205,0.46526,0.46526,"Car4"
"187","GO:0035869","ciliary transition zone",67,1,0.62,206,0.46526,0.46526,"Ift122"
"188","GO:0034702","ion channel complex",273,3,2.53,207,0.46654,0.46654,"Gabrq,Kcna5,Mcub"
"189","GO:0030315","T-tubule",69,1,0.64,208,0.47518,0.47518,"Fxyd1"
"190","GO:0005776","autophagosome",69,1,0.64,209,0.47518,0.47518,"Hap1"
"191","GO:0098791","Golgi apparatus subcompartment",278,3,2.58,210,0.47847,0.47847,"Baiap3,Car4,Tgfb2"
"192","GO:0000323","lytic vacuole",406,6,3.77,123,0.48918,0.17655,"Ace,Anxa11,Cxcr4,Hap1,Sgsh,Vamp8"
"193","GO:0005764","lysosome",406,6,3.77,124,0.48918,0.17655,"Ace,Anxa11,Cxcr4,Hap1,Sgsh,Vamp8"
"194","GO:1902495","transmembrane transporter complex",284,3,2.64,212,0.49261,0.49261,"Gabrq,Kcna5,Mcub"
"195","GO:0005739","mitochondrion",1678,16,15.57,213,0.49376,0.49376,"Aifm3,Aldh2,Aldoc,Cidea,Hap1,Hrk,Hspb7,Lrp5,Mcub,Prkcd,Tgm2,Ticam1,Tst,Txnip,Vamp8,Vasn"
"196","GO:0005783","endoplasmic reticulum",1465,14,13.6,214,0.49551,0.49551,"Aifm3,Car4,Hap1,Itga5,Jsrp1,Kcna5,Lrp5,Mest,Mmel1,Prkcd,Rasd1,Rcn1,Wnt4,Wnt7b"
"197","GO:0032592","integral component of mitochondrial membrane",74,1,0.69,216,0.49919,0.49919,"Mcub"
"198","GO:0008076","voltage-gated potassium channel complex",74,1,0.69,217,0.49919,0.49919,"Kcna5"
"199","GO:0045178","basal part of cell",75,1,0.7,218,0.50386,0.50386,"Ace"
"200","GO:0043679","axon terminus",183,2,1.7,219,0.50847,0.50847,"Hap1,Pdyn"
