"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"189","GO:0019901","protein kinase binding",704,13,10.39,211,0.2414,0.24141,"Ace,Ccne2,Cdh2,Esr1,Kcna5,Map4k2,Nbeal2,Rasgrf1,Rhoc,Slc12a4,Smad3,Ticam1,Trim21"
"190","GO:0098960","postsynaptic neurotransmitter receptor activity",64,2,0.94,212,0.2435,0.24353,"Gabre,Grik3"
"191","GO:0005230","extracellular ligand-gated ion channel activity",64,2,0.94,213,0.2435,0.24353,"Gabre,Grik3"
"192","GO:1990841","promoter-specific chromatin binding",64,2,0.94,214,0.2435,0.24353,"Esr1,Foxo4"
"193","GO:0099095","ligand-gated anion channel activity",19,1,0.28,215,0.2462,0.24616,"Gabre"
"194","GO:0016917","GABA receptor activity",19,1,0.28,216,0.2462,0.24616,"Gabre"
"195","GO:0030676","Rac guanyl-nucleotide exchange factor activity",19,1,0.28,217,0.2462,0.24616,"Eps8l1"
"196","GO:0008106","alcohol dehydrogenase (NADP+) activity",19,1,0.28,218,0.2462,0.24616,"Rdh12"
"197","GO:0015605","organophosphate ester transmembrane transporter activity",19,1,0.28,219,0.2462,0.24616,"Slc37a1"
"198","GO:0004970","ionotropic glutamate receptor activity",19,1,0.28,220,0.2462,0.24616,"Grik3"
"199","GO:0032794","GTPase activating protein binding",19,1,0.28,221,0.2462,0.24616,"Plxnb1"
"200","GO:0031418","L-ascorbic acid binding",19,1,0.28,222,0.2462,0.24616,"P4ha2"
