"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"163","GO:1903977","positive regulation of glial cell migration",12,2,0.19,445,0.01451,0.01451,"Cx3cr1,Trem2"
"164","GO:2000650","negative regulation of sodium ion transmembrane transporter activity",12,2,0.19,446,0.01451,0.01451,"Atp1a2,Hecw1"
"165","GO:0021884","forebrain neuron development",33,3,0.52,447,0.01461,0.01461,"Robo2,Sema3a,Slit2"
"166","GO:0070306","lens fiber cell differentiation",33,3,0.52,448,0.01461,0.01461,"Atf4,Maf,Nf2"
"167","GO:1900544","positive regulation of purine nucleotide metabolic process",33,3,0.52,449,0.01461,0.01461,"Igf1,Pid1,Trem2"
"168","GO:0045981","positive regulation of nucleotide metabolic process",33,3,0.52,450,0.01461,0.01461,"Igf1,Pid1,Trem2"
"169","GO:0071692","protein localization to extracellular region",418,13,6.54,452,0.01471,0.01471,"Acsl4,Apoe,Arrb1,Casp1,Cnr1,Cplx1,Epha5,Igf1,Irs1,Plek,Rab3c,Raf1,Trem2"
"170","GO:0045766","positive regulation of angiogenesis",165,7,2.58,457,0.01524,0.01524,"C3ar1,Cx3cr1,Cybb,Itgb2,Jcad,Prkcb,Ptgs2"
"171","GO:1902668","negative regulation of axon guidance",28,4,0.44,121,0.01549,0.00089,"Sema3a,Sema3c,Sema7a,Slit2"
"172","GO:0042554","superoxide anion generation",34,3,0.53,463,0.01584,0.01584,"Cybb,Itgb2,Tyrobp"
"173","GO:1904646","cellular response to amyloid-beta",34,3,0.53,464,0.01584,0.01584,"Igf1,Parp1,Trem2"
"174","GO:1903426","regulation of reactive oxygen species biosynthetic process",94,5,1.47,473,0.01603,0.01603,"Cx3cr1,Igf1,Itgb2,Ptgs2,Slc5a3"
"175","GO:0008542","visual learning",62,4,0.97,474,0.01607,0.01607,"Atp1a2,B4galt2,Grin2a,Nog"
"176","GO:0050905","neuromuscular process",130,9,2.03,74,0.01609,0.00021,"Aplp2,Bloc1s4,Cntnap1,Glrb,Grin2a,Grin3a,Kcnab2,Kcnma1,Tpp1"
"177","GO:0045471","response to ethanol",63,4,0.99,479,0.01696,0.01696,"Cnr1,Grin2a,Grin3a,Igf1"
"178","GO:0002283","neutrophil activation involved in immune response",13,2,0.2,481,0.01698,0.01698,"Itgb2,Tyrobp"
"179","GO:1903818","positive regulation of voltage-gated potassium channel activity",13,2,0.2,482,0.01698,0.01698,"Kcnc2,Trem2"
"180","GO:0010635","regulation of mitochondrial fusion",13,2,0.2,483,0.01698,0.01698,"Tfrc,Vat1"
"181","GO:0042748","circadian sleep/wake cycle, non-REM sleep",13,2,0.2,484,0.01698,0.01698,"Btbd9,Casp1"
"182","GO:0001660","fever generation",13,2,0.2,485,0.01698,0.01698,"Cnr1,Ptgs2"
"183","GO:1902931","negative regulation of alcohol biosynthetic process",13,2,0.2,486,0.01698,0.01698,"Apoe,Plek"
"184","GO:0045176","apical protein localization",13,2,0.2,487,0.01698,0.01698,"Hcn1,Shroom2"
"185","GO:0030007","cellular potassium ion homeostasis",13,2,0.2,488,0.01698,0.01698,"Atp1a2,Kcnma1"
"186","GO:2001223","negative regulation of neuron migration",13,2,0.2,489,0.01698,0.01698,"Srgap2,Tnn"
"187","GO:0090193","positive regulation of glomerulus development",13,2,0.2,490,0.01698,0.01698,"C3ar1,Nog"
"188","GO:1902306","negative regulation of sodium ion transmembrane transport",13,2,0.2,491,0.01698,0.01698,"Atp1a2,Hecw1"
"189","GO:0014052","regulation of gamma-aminobutyric acid secretion",13,2,0.2,492,0.01698,0.01698,"Grik1,Slc6a1"
"190","GO:0046928","regulation of neurotransmitter secretion",131,6,2.05,494,0.01708,0.01708,"Cplx1,Grin3a,Grm7,Mef2c,Prkcb,Snca"
"191","GO:0042220","response to cocaine",35,3,0.55,495,0.01713,0.01713,"Cnr1,Parp1,Snca"
"192","GO:0010720","positive regulation of cell development",630,21,9.86,123,0.01724,0.00094,"Alkal2,Apoe,Cnr1,Cx3cr1,Fig4,Igf1,Mef2c,Ndnf,Nog,Ocm,Rgs2,Rnd2,Robo2,Sema3a,Sema3c,Sema7a,Snap91,Socs2,Tcf4,Trem2,Tyrobp"
"193","GO:0001655","urogenital system development",337,11,5.27,498,0.01736,0.01736,"Angpt1,Aqp11,C3ar1,Cat,Igf1,Mef2c,Nog,Robo2,Sec61a1,Slit2,Stat1"
"194","GO:0099565","chemical synaptic transmission, postsynaptic",96,5,1.5,499,0.01741,0.01741,"Grik1,Grin2a,Igsf9b,Mef2c,Snca"
"195","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling",170,7,2.66,501,0.01767,0.01767,"Angpt1,Casp1,Cth,Cx3cr1,Prkcb,Stat1,Tfrc"
"196","GO:0045597","positive regulation of cell differentiation",1036,29,16.21,163,0.01782,0.00169,"Alkal2,Apoe,Cnr1,Cth,Cx3cr1,Fig4,Fndc5,Igf1,Inpp5d,Lpl,Mef2c,Ndnf,Nf2,Nog,Ocm,Parp1,Ptgs2,Rgs2,Rnd2,Robo2,Sema3a,Sema3c,Sema7a,Snap91,Socs2,Stat1,Tcf4,Trem2,Tyrobp"
"197","GO:1901698","response to nitrogen compound",847,26,13.25,116,0.01784,0.00081,"Apoe,Aqp11,Atf4,Casp1,Cnr1,Crls1,Gabra1,Glrb,Grin2a,Hcn1,Igf1,Irs1,Itgb2,Kcnc2,Lpl,Mef2c,Parp1,Pid1,Prkcb,Rragd,Slc6a1,Slit2,Snca,Socs2,Stat1,Trem2"
"198","GO:1903793","positive regulation of anion transport",64,4,1,502,0.01787,0.01787,"Apoe,Atf4,Grik1,Slc6a1"
"199","GO:1905209","positive regulation of cardiocyte differentiation",36,3,0.56,505,0.01848,0.01848,"Igf1,Mef2c,Sema3c"
"200","GO:0048169","regulation of long-term neuronal synaptic plasticity",36,3,0.56,506,0.01848,0.01848,"Grik1,Grin2a,Snca"
